Wind_Direction,Wind_Speed,Cloud_Base_Height,Temperature,Pressure,Humidity,NotWeekend,InOperatingHours,NotHoliday
210,12,100,8.7,1017.7,79.4,0,1,1
230,11,150,8.6,1017.6,74.0,0,1,1
220,13,100,8.4,1016.8,79.1,0,1,1
210,15,100,8.5,1016.5,77.8,0,1,1
200,17,250,8.5,1016.1,76.5,0,1,1
200,18,60,8.9,1016.1,78.2,0,0,1
190,20,60,8.9,1015.7,78.2,0,0,1
210,20,100,9.2,1015.5,74.6,0,0,1
190,26,100,9.1,1014.4,74.5,0,0,1
190,26,60,8.2,1013.9,88.7,1,0,1
190,24,30,8.3,1012.8,93.0,1,0,1
190,22,20,8.1,1011.8,95.8,1,0,1
190,28,10,8.3,1010.9,97.2,1,0,1
200,32,10,8.6,1009.0,98.6,1,0,1
210,31,10,9.1,1008.4,98.6,1,0,1
200,25,10,9.3,1008.0,98.6,1,1,1
190,20,5,9.9,1007.2,100.0,1,1,1
240,12,5,10.1,1008.3,98.6,1,1,1
240,5,5,10.0,1009.1,100.0,1,1,1
230,8,0,10.0,1009.5,98.7,1,1,1
270,6,10,10.0,1010.5,100.0,1,1,1
290,4,20,10.0,1011.3,98.7,1,1,1
310,4,20,10.6,1011.5,97.4,1,1,1
270,6,30,11.1,1011.1,86.2,1,1,1
320,7,30,11.7,1011.6,78.1,1,1,1
340,8,250,10.8,1011.8,79.8,1,1,1
330,6,250,9.5,1012.4,81.3,1,1,1
360,5,250,7.5,1013.4,88.4,1,1,1
360,4,250,6.4,1014.5,90.7,1,1,1
330,3,250,5.5,1015.1,92.1,1,0,1
60,4,30,5.5,1015.3,96.9,1,0,1
90,5,30,6.1,1015.3,96.9,1,0,1
100,6,30,6.5,1015.3,95.5,1,0,1
130,5,30,7.0,1016.0,94.0,1,0,1
140,6,30,7.4,1016.2,95.5,1,0,1
180,4,30,8.3,1016.3,90.1,1,0,1
160,2,30,8.4,1016.3,91.6,1,0,1
130,5,30,7.9,1015.9,92.8,1,0,1
120,6,30,7.9,1015.6,94.2,1,0,1
160,7,10,9.3,1015.6,98.6,1,1,1
170,10,20,9.5,1015.5,97.3,1,1,1
160,12,10,9.2,1015.7,97.3,1,1,1
150,11,5,9.2,1016.1,98.6,1,1,1
150,14,5,9.2,1016.2,98.6,1,1,1
140,14,5,9.2,1016.0,100.0,1,1,1
150,11,0,9.8,1015.7,100.0,1,1,1
180,17,0,10.5,1015.3,98.7,1,1,1
180,17,0,10.7,1014.6,98.8,1,1,1
180,18,0,10.6,1014.1,100.0,1,1,1
180,19,0,10.7,1013.6,100.0,1,1,1
190,22,5,10.7,1013.0,100.0,1,1,1
200,23,10,10.6,1012.9,98.7,1,1,1
200,20,10,10.3,1012.9,98.7,1,1,1
200,21,0,10.3,1012.5,100.0,1,0,1
220,18,0,10.4,1012.5,100.0,1,0,1
220,17,0,10.3,1012.9,100.0,1,0,1
270,9,5,9.9,1013.5,100.0,1,0,1
250,5,100,9.0,1013.6,100.0,1,0,1
220,6,30,9.0,1013.9,100.0,1,0,1
230,6,10,9.0,1014.0,100.0,1,0,1
240,6,5,8.9,1013.7,100.0,1,0,1
240,5,0,8.1,1013.6,100.0,1,0,1
280,4,0,7.3,1013.6,100.0,1,0,1
270,3,5,7.2,1013.7,100.0,1,1,1
270,3,10,6.4,1013.7,98.4,1,1,1
0,0,20,6.2,1013.6,100.0,1,1,1
220,5,100,7.7,1013.8,100.0,1,1,1
220,5,250,8.1,1013.2,100.0,1,1,1
210,6,250,9.1,1013.1,100.0,1,1,1
200,8,250,9.0,1012.1,97.3,1,1,1
200,8,250,10.7,1011.0,87.3,1,1,1
180,11,250,9.8,1010.3,85.5,1,1,1
180,11,250,9.5,1009.0,86.6,1,1,1
160,8,250,9.5,1007.6,86.6,1,1,1
180,13,30,8.0,1006.6,88.6,1,1,1
160,9,20,8.2,1005.0,97.2,1,1,1
180,14,20,8.3,1003.6,97.2,1,1,1
180,7,10,7.9,1001.9,97.1,1,0,1
180,20,10,8.9,1000.0,98.6,1,0,1
200,28,30,9.1,998.1,94.6,1,0,1
240,31,60,7.5,998.5,82.8,1,0,1
250,30,60,7.0,999.4,85.3,1,0,1
260,30,100,7.1,1000.1,71.2,1,0,1
260,24,60,7.2,1001.1,76.9,1,0,1
260,22,100,7.0,1001.5,78.0,1,0,1
250,24,60,7.5,1001.9,79.9,1,0,1
250,24,60,7.3,1001.9,85.4,1,0,1
250,23,60,6.9,1002.4,88.2,1,1,1
250,17,250,6.1,1003.0,89.3,1,1,1
260,17,60,6.5,1003.6,86.5,1,1,1
250,20,250,6.6,1004.0,87.9,1,1,1
250,17,250,6.8,1004.4,88.1,1,1,1
250,21,250,8.7,1004.5,80.9,1,1,1
250,17,100,9.1,1004.9,77.2,1,1,1
250,19,100,8.9,1004.7,83.6,1,1,1
250,17,100,8.0,1004.9,81.7,1,1,1
250,17,250,8.5,1004.9,80.7,1,1,1
250,17,200,8.8,1005.0,82.3,1,1,1
250,17,150,8.1,1004.9,85.9,1,1,1
250,20,250,8.1,1004.7,87.3,1,1,1
250,17,100,8.4,1004.7,87.4,1,1,1
240,18,30,8.7,1004.3,90.3,1,0,1
240,16,150,8.6,1004.1,91.7,1,0,1
220,19,20,8.6,1003.7,97.2,1,0,1
220,21,30,8.9,1003.1,97.2,1,0,1
220,20,30,9.2,1002.3,96.0,1,0,1
220,22,30,9.4,1001.3,95.9,1,0,1
210,22,5,9.4,1000.1,97.3,1,0,1
220,23,10,9.5,999.3,98.7,1,0,1
210,29,10,9.5,998.0,98.7,1,0,1
210,29,20,9.6,996.6,98.7,1,0,1
210,26,30,9.9,995.7,96.1,1,1,1
210,27,30,10.3,994.5,93.5,1,1,1
210,31,30,10.5,993.5,92.3,1,1,1
200,30,30,10.4,992.5,93.5,1,1,1
210,33,30,10.5,991.3,94.9,1,1,1
210,33,20,10.4,990.7,96.1,1,1,1
220,31,30,10.5,990.5,96.1,1,1,1
210,29,100,10.3,989.4,94.8,1,1,1
220,24,20,10.2,988.5,94.8,1,1,1
240,20,60,10.1,988.5,87.1,1,1,1
240,20,100,10.0,989.0,78.2,1,1,1
240,22,250,9.2,989.0,80.1,1,1,1
240,24,60,8.7,989.2,77.1,1,1,1
240,20,60,8.7,989.4,85.1,1,1,1
250,28,60,8.0,990.0,83.1,1,0,1
270,20,60,5.8,990.7,89.3,1,0,1
250,27,250,7.5,991.5,88.5,1,0,1
250,22,60,6.1,992.9,89.3,1,0,1
260,21,100,7.2,993.7,84.1,0,0,1
250,23,100,7.8,994.5,76.1,0,0,1
250,23,100,7.8,994.8,77.4,0,0,1
250,32,100,8.3,995.6,75.3,0,0,1
250,22,250,7.1,996.0,83.9,0,0,1
250,28,60,7.4,996.6,81.4,0,0,1
250,27,60,7.2,997.3,81.2,0,1,1
250,16,100,7.4,997.9,82.7,0,1,1
250,23,60,8.3,998.7,80.6,0,1,1
250,20,150,8.0,999.5,81.8,0,1,1
250,21,250,8.7,1000.0,75.6,0,1,1
250,17,250,9.7,1000.4,76.5,0,1,1
250,20,100,9.9,1000.5,75.4,0,1,1
240,17,250,10.0,1000.3,79.3,0,1,1
230,20,60,10.0,999.7,79.3,0,1,1
230,21,60,9.6,998.9,81.6,0,1,1
220,17,250,9.2,998.4,86.6,0,1,1
220,17,30,9.1,997.6,89.2,0,1,1
210,19,30,8.3,996.8,95.8,0,1,1
230,6,30,6.7,996.6,95.5,0,1,1
220,11,10,7.6,995.0,98.6,0,0,1
210,16,30,7.5,993.6,95.7,0,0,1
200,14,60,7.3,992.4,95.6,0,0,1
210,14,60,7.5,991.1,92.8,0,0,1
220,13,30,7.7,989.8,92.9,0,0,1
230,14,20,7.5,989.0,95.7,0,0,1
230,15,20,7.5,988.1,95.7,0,0,1
300,6,20,5.5,988.5,95.3,0,0,1
260,3,60,5.3,987.5,95.3,0,0,1
230,8,100,5.6,987.2,96.8,0,0,1
250,16,60,6.1,987.4,93.8,0,1,1
300,12,30,4.6,988.4,90.2,0,1,1
290,11,60,4.5,989.6,91.7,0,1,1
270,13,60,4.4,991.1,95.0,0,1,1
270,12,100,5.6,992.7,93.7,0,1,1
290,11,60,6.2,994.7,90.9,0,1,1
310,19,60,6.9,996.7,78.1,0,1,1
310,18,100,7.8,998.2,70.5,0,1,1
300,19,100,7.4,999.5,66.0,0,1,1
290,19,150,6.6,1000.8,66.3,0,1,1
290,17,250,7.5,1001.9,70.2,0,1,1
290,12,150,6.7,1003.2,73.4,0,1,1
270,12,250,5.7,1004.4,76.9,0,1,1
270,14,250,5.9,1005.5,75.6,0,1,1
270,16,100,5.9,1006.4,78.6,0,0,1
250,8,250,5.4,1007.1,79.6,0,0,1
260,9,250,5.6,1007.9,76.6,0,0,1
270,16,100,6.9,1008.4,73.7,0,0,1
290,16,100,7.4,1008.7,72.7,1,0,1
290,18,150,7.6,1009.5,73.0,1,0,1
310,16,100,7.7,1010.1,77.3,1,0,1
300,15,100,7.4,1011.0,81.2,1,0,1
290,13,60,7.5,1011.9,82.6,1,0,1
310,8,250,6.9,1013.8,79.3,1,0,1
320,9,250,6.5,1014.7,81.9,1,1,1
310,9,250,6.1,1015.8,81.5,1,1,1
340,5,250,5.7,1017.7,81.3,1,1,1
40,3,250,6.3,1019.1,83.2,1,1,1
330,5,250,7.4,1019.9,79.6,1,1,1
310,8,250,9.1,1020.9,74.4,1,1,1
320,7,60,10.2,1022.0,72.9,1,1,1
340,8,60,10.0,1022.4,69.0,1,1,1
330,7,60,10.2,1022.9,64.3,1,1,1
340,5,60,9.9,1023.5,67.5,1,1,1
310,5,100,9.8,1024.2,68.6,1,1,1
330,5,250,8.8,1024.6,68.8,1,1,1
310,4,250,7.1,1025.0,75.0,1,1,1
310,2,250,5.5,1025.6,85.7,1,1,1
100,4,250,5.9,1025.7,89.0,1,0,1
80,4,250,5.0,1026.2,88.5,1,0,1
80,4,250,4.2,1026.7,91.5,1,0,1
90,4,250,3.8,1026.9,93.1,1,0,1
80,4,250,2.9,1027.1,92.7,1,0,1
60,5,30,2.4,1027.2,94.5,1,0,1
90,5,20,2.5,1027.1,96.3,1,0,1
80,4,20,2.3,1026.9,96.3,1,0,1
70,2,30,2.6,1026.7,96.2,1,0,1
90,3,30,2.9,1026.6,98.1,1,0,1
140,1,30,3.3,1026.8,96.4,1,1,1
70,3,60,3.7,1026.7,98.4,1,1,1
200,2,30,6.5,1027.1,100.0,1,1,1
210,5,30,7.8,1027.2,100.0,1,1,1
200,13,60,9.0,1027.2,97.2,1,1,1
200,14,60,9.7,1027.3,93.3,1,1,1
210,8,100,10.1,1027.6,89.4,1,1,1
200,9,60,10.0,1027.5,85.5,1,1,1
200,11,100,10.7,1027.2,87.1,1,1,1
200,11,100,10.2,1027.1,86.8,1,1,1
200,10,100,9.9,1027.2,89.3,1,1,1
210,6,100,9.6,1027.2,91.8,1,1,1
210,5,60,9.3,1027.4,93.2,1,1,1
200,9,60,9.3,1027.5,93.2,1,1,1
190,8,60,9.5,1027.7,93.2,1,0,1
180,8,60,9.4,1027.5,93.2,1,0,1
190,10,60,9.3,1027.4,87.8,1,0,1
190,12,60,9.4,1027.4,79.8,1,0,1
190,7,60,9.0,1027.3,84.9,1,0,1
180,10,60,9.2,1027.1,89.1,1,0,1
170,9,60,9.1,1026.9,91.7,1,0,1
180,9,60,8.7,1026.7,93.1,1,0,1
160,7,60,7.9,1026.2,92.8,1,0,1
160,6,30,7.8,1026.0,94.1,1,0,1
170,7,30,7.5,1025.9,95.6,1,1,1
180,12,30,8.2,1025.7,90.0,1,1,1
180,12,30,8.4,1025.9,90.0,1,1,1
180,11,30,9.0,1026.1,89.0,1,1,1
180,11,30,9.4,1025.8,83.8,1,1,1
190,12,30,10.1,1026.3,79.1,1,1,1
180,11,30,10.0,1026.3,80.3,1,1,1
190,10,30,10.4,1025.8,79.3,1,1,1
200,12,30,10.6,1025.8,77.0,1,1,1
200,10,30,11.0,1025.4,79.8,1,1,1
190,9,30,9.6,1025.0,82.6,1,1,1
150,4,30,8.5,1024.9,87.4,1,1,1
130,5,250,6.9,1024.9,91.1,1,1,1
140,7,250,6.7,1025.0,92.4,1,1,1
120,4,250,6.5,1025.0,93.9,1,0,1
120,8,250,6.2,1025.0,96.9,1,0,1
120,8,250,6.0,1025.0,96.9,1,0,1
130,9,250,5.7,1025.1,96.8,1,0,1
130,8,250,6.5,1024.9,98.6,1,0,1
120,9,250,6.1,1024.8,96.9,1,0,1
120,7,250,5.3,1024.7,96.9,1,0,1
110,6,250,5.2,1024.5,98.4,1,0,1
100,6,250,5.2,1024.2,98.4,1,0,1
120,7,250,4.9,1023.8,96.8,1,0,1
90,7,250,4.8,1024.1,96.7,1,1,1
80,6,250,4.6,1024.1,98.5,1,1,1
90,6,250,4.4,1024.7,98.3,1,1,1
90,8,250,5.6,1024.6,98.4,1,1,1
90,7,250,8.0,1024.4,91.4,1,1,1
110,7,250,10.2,1024.4,83.1,1,1,1
120,10,250,10.7,1024.1,74.6,1,1,1
120,11,250,11.1,1023.4,63.0,1,1,1
110,8,250,11.8,1022.9,61.7,1,1,1
110,9,250,11.0,1022.5,66.5,1,1,1
100,8,250,10.2,1022.1,64.3,1,1,1
90,7,250,9.3,1021.8,70.6,1,1,1
90,7,250,7.6,1021.8,82.7,1,1,1
90,5,250,6.3,1021.9,89.2,1,1,1
90,7,250,5.7,1021.6,92.1,1,0,1
90,6,250,5.7,1021.5,92.1,1,0,1
100,9,250,5.8,1021.3,93.7,1,0,1
110,9,250,5.9,1021.0,93.6,1,0,1
120,9,250,6.3,1020.9,93.8,1,0,1
120,8,250,6.3,1020.8,93.8,1,0,1
130,8,250,6.1,1020.7,93.7,1,0,1
120,7,250,5.5,1020.1,95.2,1,0,1
130,7,250,6.1,1019.8,96.9,1,0,1
120,8,250,5.9,1019.7,96.9,1,0,1
80,6,250,5.3,1019.8,96.9,1,1,1
100,8,250,5.4,1019.6,96.9,1,1,1
110,7,250,5.5,1019.9,98.4,1,1,1
100,7,250,6.7,1020.0,98.5,1,1,1
90,5,250,9.7,1020.0,91.9,1,1,1
150,8,250,11.9,1019.8,79.3,1,1,1
140,8,250,12.4,1019.4,76.3,1,1,1
140,8,250,12.7,1019.0,75.4,1,1,1
170,7,250,13.2,1018.2,73.5,1,1,1
180,8,250,12.8,1017.8,74.3,1,1,1
150,6,250,11.5,1017.4,77.9,1,1,1
130,7,250,9.8,1017.1,85.4,1,1,1
130,8,250,8.5,1017.4,93.0,1,1,1
130,7,250,8.4,1017.9,94.3,1,1,1
140,5,20,8.6,1017.7,94.4,1,0,1
160,9,250,9.1,1016.9,97.3,1,0,1
190,14,60,10.4,1017.2,93.4,1,0,1
200,13,60,10.4,1017.1,93.4,1,0,1
200,14,10,10.3,1016.9,96.0,0,0,1
200,14,3,10.2,1016.6,97.3,0,0,1
200,13,0,10.3,1016.4,98.7,0,0,1
200,14,0,10.3,1016.2,98.7,0,0,1
200,13,0,10.3,1015.9,98.7,0,0,1
200,13,0,10.3,1016.1,100.0,0,0,1
200,13,0,10.3,1015.9,100.0,0,1,1
200,14,30,10.3,1016.0,98.7,0,1,1
190,12,5,10.3,1016.0,98.7,0,1,1
180,16,0,10.6,1016.2,100.0,0,1,1
180,16,0,10.7,1016.2,100.0,0,1,1
170,16,0,10.9,1016.4,98.8,0,1,1
170,16,0,10.9,1016.4,98.8,0,1,1
180,16,0,10.8,1015.9,98.7,0,1,1
170,15,0,10.8,1015.1,98.7,0,1,1
170,17,5,10.5,1014.7,98.7,0,1,1
170,16,5,10.6,1014.1,98.7,0,1,1
170,16,30,10.5,1013.8,97.4,0,1,1
170,11,30,10.2,1014.0,94.7,0,1,1
150,10,30,9.9,1013.8,97.4,0,1,1
140,12,30,10.1,1013.4,92.1,0,0,1
130,10,10,9.7,1013.0,94.6,0,0,1
120,10,10,9.5,1012.2,97.3,0,0,1
120,11,250,9.5,1011.2,97.3,0,0,1
130,10,250,9.2,1010.4,93.1,0,0,1
130,13,250,9.7,1009.4,81.5,0,0,1
130,11,250,9.3,1009.0,79.9,0,0,1
110,9,250,9.1,1008.2,81.1,0,0,1
140,10,250,8.8,1007.7,80.9,0,0,1
130,12,250,8.7,1006.6,83.6,0,0,1
140,11,250,9.0,1005.7,83.8,0,1,1
130,7,30,8.7,1006.1,89.0,0,1,1
180,14,30,10.1,1006.2,90.8,0,1,1
170,18,20,10.5,1006.1,92.2,0,1,1
190,18,10,10.5,1006.3,96.1,0,1,1
200,16,20,10.6,1006.8,94.8,0,1,1
210,12,150,10.3,1007.3,93.5,0,1,1
210,14,250,11.3,1007.4,86.3,0,1,1
200,17,250,11.4,1007.4,85.2,0,1,1
200,19,250,11.4,1007.4,86.4,0,1,1
200,16,250,10.8,1007.4,88.5,0,1,1
190,19,100,9.9,1007.4,93.4,0,1,1
190,18,60,9.8,1007.6,93.3,0,1,1
200,14,250,9.7,1008.0,91.9,0,1,1
200,12,250,9.4,1008.1,90.5,0,0,1
200,18,60,9.6,1008.3,90.6,0,0,1
200,19,60,9.7,1008.6,90.6,0,0,1
200,19,60,9.6,1008.6,91.9,0,0,1
200,14,30,9.5,1008.6,93.2,1,0,1
200,18,30,9.5,1008.5,94.6,1,0,1
190,17,150,8.6,1008.5,87.5,1,0,1
190,16,30,9.2,1008.1,91.8,1,0,1
200,13,250,9.2,1007.7,90.5,1,0,1
200,12,150,9.3,1007.7,93.2,1,0,1
200,15,150,9.3,1007.7,93.2,1,1,1
200,11,60,9.2,1007.8,94.6,1,1,1
210,12,150,9.2,1008.2,94.6,1,1,1
200,12,250,9.4,1008.3,94.6,1,1,1
200,10,60,9.9,1008.4,92.0,1,1,1
240,7,60,11.6,1008.8,84.0,1,1,1
240,8,30,9.9,1009.0,83.0,1,1,1
280,8,250,10.9,1009.0,72.6,1,1,1
240,9,100,12.4,1009.0,69.5,1,1,1
240,9,100,11.7,1009.1,68.7,1,1,1
280,9,60,10.8,1009.4,64.1,1,1,1
270,11,100,9.6,1009.7,67.4,1,1,1
270,10,250,7.6,1010.2,73.0,1,1,1
270,10,250,6.7,1011.2,77.7,1,1,1
260,8,250,6.8,1011.5,83.7,1,0,1
250,12,250,7.4,1011.8,84.1,1,0,1
260,9,250,6.9,1012.3,86.6,1,0,1
270,9,250,6.8,1012.5,89.6,1,0,1
270,6,100,5.9,1012.8,90.6,1,0,1
280,6,250,5.6,1013.0,93.6,1,0,1
270,3,100,4.6,1013.1,93.4,1,0,1
290,2,250,4.4,1013.0,95.0,1,0,1
260,3,250,3.2,1013.0,96.5,1,0,1
60,2,250,2.4,1012.9,96.4,1,0,1
80,4,100,3.0,1013.1,98.3,1,1,1
90,3,100,3.4,1013.1,98.2,1,1,1
140,2,60,3.2,1013.4,98.2,1,1,1
200,1,250,4.4,1013.7,98.3,1,1,1
210,12,250,8.9,1013.8,97.2,1,1,1
210,12,250,10.8,1013.7,74.8,1,1,1
210,14,250,10.9,1013.8,71.4,1,1,1
210,15,60,11.1,1013.3,71.6,1,1,1
210,15,60,11.2,1013.0,70.5,1,1,1
200,14,60,10.8,1012.7,74.8,1,1,1
200,13,60,9.6,1012.4,80.1,1,1,1
210,14,60,9.3,1012.1,78.6,1,1,1
210,15,100,8.9,1012.0,79.6,1,1,1
210,16,250,9.0,1012.0,79.7,1,1,1
200,17,250,8.9,1012.1,83.5,1,0,1
200,14,100,9.0,1012.1,86.4,1,0,1
200,13,100,9.1,1012.1,86.4,1,0,1
190,15,60,9.4,1012.0,85.3,1,0,1
190,13,60,9.2,1011.8,90.5,1,0,1
180,14,100,8.9,1011.9,91.7,1,0,1
190,15,100,9.2,1011.8,87.8,1,0,1
190,13,100,9.2,1011.2,90.5,1,0,1
190,14,100,9.3,1010.8,93.2,1,0,1
200,15,100,9.3,1011.0,87.9,1,0,1
180,12,60,8.9,1011.0,91.7,1,1,1
190,14,100,9.1,1011.1,87.8,1,1,1
200,15,100,9.5,1011.6,85.4,1,1,1
190,15,100,10.0,1012.2,84.3,1,1,1
190,16,30,10.9,1012.5,86.0,1,1,1
180,16,30,10.4,1013.1,88.4,1,1,1
180,18,30,11.0,1013.2,87.4,1,1,1
180,18,100,11.1,1013.3,87.4,1,1,1
180,15,100,10.3,1013.4,90.9,1,1,1
170,15,60,10.4,1013.4,90.9,1,1,1
170,12,30,10.5,1013.4,88.4,1,1,1
180,13,30,10.2,1013.5,88.3,1,1,1
180,12,100,10.0,1013.8,90.8,1,1,1
180,14,100,9.9,1014.3,92.0,1,1,1
190,13,30,9.9,1014.9,93.4,1,0,1
180,13,30,9.9,1015.2,93.4,1,0,1
170,11,30,10.1,1015.4,92.1,1,0,1
170,13,30,10.1,1015.8,92.1,1,0,1
170,13,30,10.1,1015.8,93.4,1,0,1
150,11,60,10.1,1016.2,93.4,1,0,1
160,13,30,10.0,1016.4,94.7,1,0,1
170,17,30,10.0,1016.6,94.7,1,0,1
180,18,20,10.0,1016.6,94.7,1,0,1
190,15,20,10.0,1017.1,94.7,1,0,1
190,14,60,10.1,1017.3,94.7,1,1,1
190,13,60,9.9,1017.6,96.0,1,1,1
190,14,30,10.1,1018.4,94.7,1,1,1
190,13,30,10.2,1018.9,94.7,1,1,1
180,12,30,10.7,1019.6,91.0,1,1,1
180,13,30,12.1,1019.9,84.2,1,1,1
180,12,250,12.7,1020.1,81.1,1,1,1
170,12,250,12.8,1020.3,81.1,1,1,1
160,12,250,12.5,1020.4,80.9,1,1,1
160,11,250,12.4,1020.7,78.5,1,1,1
150,11,250,11.6,1020.9,80.3,1,1,1
150,10,250,10.8,1020.9,83.4,1,1,1
130,9,250,9.8,1021.5,88.0,1,1,1
130,9,250,9.4,1022.4,91.9,1,1,1
130,11,250,9.7,1022.6,89.3,1,0,1
130,12,250,9.8,1022.9,88.0,1,0,1
130,12,250,9.4,1023.4,91.9,1,0,1
100,8,250,8.8,1023.9,91.7,1,0,1
130,9,250,9.1,1024.6,93.2,1,0,1
100,7,250,8.4,1025.0,92.9,1,0,1
130,9,250,8.8,1024.8,93.0,1,0,1
90,7,250,7.4,1024.7,92.6,1,0,1
80,6,250,7.3,1024.4,95.5,1,0,1
80,6,5,7.4,1024.6,95.5,1,0,1
80,6,0,7.7,1024.8,98.6,1,1,1
90,5,0,8.0,1025.9,98.6,1,1,1
110,11,5,8.3,1026.1,98.6,1,1,1
120,13,5,8.1,1026.7,97.1,1,1,1
100,11,10,8.7,1026.9,91.6,1,1,1
100,11,10,9.7,1027.0,85.3,1,1,1
110,14,250,10.9,1026.4,76.0,1,1,1
90,12,250,11.4,1026.1,74.1,1,1,1
90,11,250,11.6,1025.7,74.3,1,1,1
100,12,250,11.9,1025.7,73.4,1,1,1
80,10,250,10.9,1025.3,77.3,1,1,1
90,11,250,9.8,1025.2,82.8,1,1,1
100,12,250,8.7,1025.3,88.9,1,1,1
80,10,250,8.0,1025.9,91.4,1,1,1
80,10,250,8.0,1025.5,92.8,1,0,1
90,10,250,8.2,1025.2,92.8,1,0,1
90,10,250,8.4,1025.0,91.6,1,0,1
100,11,250,8.2,1025.0,91.5,1,0,1
110,12,250,8.8,1024.6,90.2,0,0,1
100,10,250,8.4,1024.5,88.7,0,0,1
130,11,250,10.6,1024.3,82.0,0,0,1
130,12,250,10.6,1024.1,80.8,0,0,1
130,12,250,10.3,1024.0,81.9,0,0,1
130,12,250,10.4,1024.1,79.3,0,0,1
120,11,250,10.0,1024.1,79.1,0,1,1
130,9,250,9.3,1024.2,82.4,0,1,1
120,7,250,10.3,1024.5,79.2,0,1,1
110,5,250,11.5,1024.8,75.4,0,1,1
150,6,250,13.3,1024.7,73.6,0,1,1
140,8,250,14.3,1024.9,64.9,0,1,1
110,4,250,15.1,1025.0,61.7,0,1,1
160,6,250,15.8,1025.0,61.6,0,1,1
150,7,250,14.0,1025.3,68.8,0,1,1
160,3,250,13.4,1024.9,69.2,0,1,1
200,3,250,13.7,1025.3,70.7,0,1,1
180,5,250,11.4,1025.7,77.7,0,1,1
180,2,100,10.8,1026.1,80.9,0,1,1
90,3,150,10.6,1026.3,83.3,0,1,1
170,1,100,10.3,1027.2,86.9,0,0,1
100,5,100,10.3,1027.0,89.5,0,0,1
90,5,150,9.6,1027.1,87.9,0,0,1
80,4,250,8.8,1027.0,88.9,0,0,1
60,4,250,8.2,1027.1,90.0,0,0,1
100,4,250,7.4,1026.8,92.6,0,0,1
70,6,250,6.6,1026.6,93.8,0,0,1
50,5,250,6.0,1026.8,95.3,0,0,1
60,7,250,5.6,1026.9,96.7,0,0,1
70,6,250,5.6,1027.1,96.7,0,0,1
80,6,250,5.5,1027.1,96.8,0,1,1
60,5,250,4.3,1026.9,96.5,0,1,1
50,3,250,4.5,1027.3,98.3,0,1,1
20,4,250,5.1,1027.7,96.6,0,1,1
90,8,250,10.9,1027.8,79.8,0,1,1
90,6,250,13.0,1028.0,68.8,0,1,1
80,7,250,13.5,1028.2,66.0,0,1,1
80,7,250,14.4,1027.9,63.9,0,1,1
100,6,250,15.1,1027.5,61.7,0,1,1
80,6,250,14.6,1027.4,62.2,0,1,1
90,7,250,13.7,1027.4,59.9,0,1,1
80,7,250,11.6,1027.5,64.8,0,1,1
80,9,250,9.9,1027.8,62.5,0,1,1
90,10,250,9.1,1028.2,63.9,0,1,1
80,8,250,8.4,1028.2,65.5,0,0,1
80,8,250,8.0,1028.2,63.6,0,0,1
90,9,250,7.9,1028.7,63.4,0,0,1
70,6,250,6.4,1028.8,71.3,0,0,1
60,5,250,5.5,1029.4,73.2,1,0,1
80,5,250,4.8,1029.2,78.7,1,0,1
70,6,250,4.0,1028.9,84.7,1,0,1
80,6,250,4.0,1028.7,79.7,1,0,1
80,7,250,4.7,1027.9,83.5,1,0,1
90,10,250,5.2,1027.4,83.8,1,0,1
90,8,250,6.1,1027.7,86.1,1,1,1
60,5,250,4.3,1028.2,86.5,1,1,1
70,7,250,5.4,1028.4,93.6,1,1,1
90,9,250,8.6,1028.5,80.5,1,1,1
70,7,250,10.3,1028.9,78.0,1,1,1
80,6,250,12.6,1028.9,67.2,1,1,1
110,6,250,13.7,1029.4,58.8,1,1,1
100,9,250,14.1,1028.7,59.4,1,1,1
90,8,250,14.9,1027.9,56.5,1,1,1
80,8,250,14.7,1027.5,56.2,1,1,1
100,9,250,14.8,1027.1,37.9,1,1,1
80,6,250,13.1,1027.1,50.5,1,1,1
80,6,250,11.2,1027.2,47.0,1,1,1
90,7,250,10.3,1027.2,46.3,1,1,1
90,10,250,9.8,1027.1,45.2,1,0,1
80,7,250,9.3,1027.0,41.6,1,0,1
50,6,250,8.9,1027.1,42.1,1,0,1
80,6,250,8.6,1027.0,46.3,1,0,1
60,5,250,8.3,1027.0,50.9,1,0,1
80,4,250,8.0,1027.1,56.8,1,0,1
90,7,250,8.1,1026.6,65.2,1,0,1
70,6,250,7.4,1026.0,71.1,1,0,1
70,7,250,6.6,1025.4,77.4,1,0,1
70,6,250,6.0,1025.2,75.4,1,0,1
90,9,250,7.8,1025.0,81.3,1,1,1
80,7,250,7.5,1024.9,81.1,1,1,1
100,10,250,8.4,1024.9,83.1,1,1,1
80,8,250,10.0,1024.8,79.1,1,1,1
90,10,250,11.0,1024.8,73.7,1,1,1
80,6,250,13.2,1024.8,65.7,1,1,1
90,6,250,14.2,1024.6,62.7,1,1,1
100,8,250,15.0,1024.1,59.7,1,1,1
110,6,250,16.2,1023.5,47.1,1,1,1
110,8,250,14.9,1022.8,51.6,1,1,1
100,9,250,14.6,1022.3,47.2,1,1,1
80,8,250,12.5,1022.4,68.3,1,1,1
100,9,250,10.9,1021.9,68.9,1,1,1
100,10,250,9.6,1022.1,77.4,1,1,1
110,11,250,9.0,1021.8,79.6,1,0,1
120,7,250,8.8,1022.0,78.1,1,0,1
