Datetime,Wind_Direction,Wind_Speed,Cloud_Base_Height,Visibility,Temperature,Pressure,Humidity,NotWeekend,InOperatingHours,NotHoliday,Reading
2019-03-06T03:00:00Z,180,24,20,420,10.1,982.8,96,1,0,1,84.975
2019-03-06T04:00:00Z,190,21,10,380,10.6,981.8,97.4,1,0,1,88.453
2019-03-06T05:00:00Z,190,24,20,370,10.8,981.5,96.1,1,0,1,89.713
2019-03-06T06:00:00Z,190,23,20,390,10.8,981.4,96.1,1,1,1,90.034
2019-03-06T07:00:00Z,190,20,20,340,10.7,980.8,96.2,1,1,1,107.044
2019-03-06T08:00:00Z,180,22,20,330,10.8,980.1,96.1,1,1,1,119.199
2019-03-06T09:00:00Z,180,24,30,380,10.8,979.8,96.1,1,1,1,135.142
2019-03-06T10:00:00Z,200,16,20,410,10.5,979.8,96.1,1,1,1,143.757
2019-03-06T11:00:00Z,190,22,60,700,10.7,979.7,92.5,1,1,1,141.389
2019-03-06T12:00:00Z,190,25,30,700,11.4,979.1,92.7,1,1,1,144.355
2019-03-06T13:00:00Z,190,21,30,600,11.4,979,91.4,1,1,1,139.95
2019-03-06T14:00:00Z,210,17,20,600,10.4,978.7,92.3,1,1,1,141.585
2019-03-06T15:00:00Z,210,18,60,1200,11.4,978.7,88.9,1,1,1,138.49
2019-03-06T16:00:00Z,230,18,60,1400,10.5,979.1,81.1,1,1,1,121.568
2019-03-06T17:00:00Z,260,18,30,2000,8.8,979.8,82.5,1,1,1,98.173
2019-03-06T18:00:00Z,270,13,60,2800,7.9,980.5,83.2,1,1,1,90.764
2019-03-06T19:00:00Z,270,13,30,2600,7.6,981.8,85.8,1,1,1,87.262
2019-03-06T20:00:00Z,260,10,100,1500,7,982.6,88.3,1,0,1,86.116
2019-03-06T21:00:00Z,290,10,60,1800,7.9,983.4,85.9,1,0,1,87.371
2019-03-06T22:00:00Z,270,10,100,2000,7.3,984,91.4,1,0,1,84.526
2019-03-06T23:00:00Z,280,12,250,2800,7.5,984.2,87.2,1,0,1,83.285
2019-03-07T00:00:00Z,270,13,100,2300,7,985,84,1,0,1,88.387
2019-03-07T01:00:00Z,270,15,60,1400,7.1,985.4,86.9,1,0,1,82.95
2019-03-07T02:00:00Z,270,15,60,2100,6.8,986.1,85.3,1,0,1,84.17
2019-03-07T03:00:00Z,260,13,60,1600,6.9,986.2,85.4,1,0,1,82.542
2019-03-07T04:00:00Z,270,18,60,1600,7,986.7,84,1,0,1,84.329
2019-03-07T05:00:00Z,260,17,60,370,7.2,987.2,84.2,1,0,1,84.3
2019-03-07T06:00:00Z,250,21,250,900,6.9,987.7,86.8,1,1,1,91.093
2019-03-07T07:00:00Z,260,22,60,400,6.8,988.1,88.2,1,1,1,107.582
2019-03-07T08:00:00Z,260,19,60,1100,6.8,989.4,91.1,1,1,1,137.047
2019-03-07T09:00:00Z,270,15,60,1100,8.2,990.5,81.9,1,1,1,146.466
2019-03-07T10:00:00Z,270,16,60,1700,8.9,991.2,74.6,1,1,1,145.244
2019-03-07T11:00:00Z,280,18,100,1400,8.5,991.8,75.5,1,1,1,148.815
2019-03-07T12:00:00Z,270,18,100,2900,9.7,992.5,71.5,1,1,1,150.862
2019-03-07T13:00:00Z,280,21,100,3000,10.2,993,64.8,1,1,1,147.292
2019-03-07T14:00:00Z,280,21,100,2300,10.4,993.6,62.6,1,1,1,151.412
2019-03-07T15:00:00Z,290,16,100,3000,9.9,994.5,66.8,1,1,1,142.003
2019-03-07T16:00:00Z,280,20,100,1800,10,995.6,68.2,1,1,1,125.729
2019-03-07T17:00:00Z,290,15,100,1300,9.3,996.7,71.1,1,1,1,111.6
2019-03-07T18:00:00Z,280,17,100,2200,8.9,997.7,73.2,1,1,1,99.648
2019-03-07T19:00:00Z,280,13,250,2000,8.2,998.9,79.2,1,1,1,91.523
2019-03-07T20:00:00Z,270,13,250,1700,7.7,1000.2,83,1,0,1,87.953
2019-03-07T21:00:00Z,250,10,250,1500,7,1001.3,86.8,1,0,1,88.997
2019-03-07T22:00:00Z,290,9,250,1100,7.2,1002.2,84,1,0,1,88.427
2019-03-07T23:00:00Z,300,9,250,1400,6.9,1003.1,85.2,1,0,1,86.988
2019-03-08T00:00:00Z,290,8,250,1200,6.6,1003.8,85,1,0,1,81.418
2019-03-08T01:00:00Z,270,7,250,1100,5.2,1004.9,88.8,1,0,1,87.217
2019-03-08T02:00:00Z,290,3,250,1100,4.8,1005.4,90.2,1,0,1,86.087
2019-03-08T03:00:00Z,290,5,250,900,4.5,1005.7,95,1,0,1,87.802
2019-03-08T04:00:00Z,280,4,250,800,3.9,1005.9,94.9,1,0,1,86.151
2019-03-08T05:00:00Z,280,4,250,900,4.1,1006.3,96.7,1,0,1,90.191
2019-03-08T06:00:00Z,330,3,60,900,4,1007.5,95,1,1,1,94.285
2019-03-08T07:00:00Z,310,2,250,900,3.9,1007.5,96.5,1,1,1,109.251
2019-03-08T08:00:00Z,90,2,250,800,3.9,1007.6,96.5,1,1,1,129.302
2019-03-08T09:00:00Z,350,1,250,1000,5.6,1007.7,96.8,1,1,1,130.735
2019-03-08T10:00:00Z,230,13,30,2400,9.3,1007.7,86.5,1,1,1,132.26
2019-03-08T11:00:00Z,230,13,60,1800,9.7,1007.6,85.5,1,1,1,133.288
2019-03-08T12:00:00Z,230,17,60,1900,9.7,1007.5,77.7,1,1,1,133.132
2019-03-08T13:00:00Z,220,16,60,1800,10.2,1006.9,79.4,1,1,1,133.095
2019-03-08T14:00:00Z,210,17,100,1300,8.7,1005.8,90.3,1,1,1,132.224
2019-03-08T15:00:00Z,200,22,20,290,9.1,1004.8,94.6,1,1,1,130.403
2019-03-08T16:00:00Z,210,25,10,270,9.1,1003.7,97.3,1,1,1,114.923
2019-03-08T17:00:00Z,210,25,5,250,9.5,1002.6,98.7,1,1,1,99.943
2019-03-08T18:00:00Z,220,23,5,290,9.8,1001.8,100,1,1,1,93.226
2019-03-08T19:00:00Z,260,16,5,390,10.3,1002.8,98.7,1,1,1,87.594
2019-03-08T20:00:00Z,300,12,20,2200,9.9,1004.5,97.4,1,0,1,84.967
2019-03-08T21:00:00Z,310,10,20,1000,10.1,1005.4,96,1,0,1,87.172
2019-03-08T22:00:00Z,300,10,250,800,9.2,1005.8,91.8,1,0,1,82.549
2019-03-08T23:00:00Z,290,11,250,600,8.8,1007.5,93.1,1,0,1,79.753
2019-03-09T00:00:00Z,270,10,250,500,8,1008.1,94.3,0,0,1,77.687
2019-03-09T01:00:00Z,260,9,250,500,7.4,1008.3,94.2,0,0,1,81.307
2019-03-09T02:00:00Z,250,3,30,380,6.9,1008.7,95.6,0,0,1,81.951
2019-03-09T03:00:00Z,230,8,20,340,7.8,1008.6,97.1,0,0,1,83.986
2019-03-09T04:00:00Z,250,11,60,500,8.2,1008.5,95.8,0,0,1,82.047
2019-03-09T05:00:00Z,240,12,30,500,8.6,1008.4,94.5,0,0,1,80.341
2019-03-09T06:00:00Z,230,14,20,500,9,1008.1,94.6,0,1,1,79.207
2019-03-09T07:00:00Z,250,17,20,700,9,1008.7,91.8,0,1,1,80.755
2019-03-09T08:00:00Z,250,14,60,600,9.4,1009.3,90.5,0,1,1,80.0
2019-03-09T09:00:00Z,280,19,60,800,10.8,1009.9,79.8,0,1,1,80.41
2019-03-09T10:00:00Z,290,15,60,1100,11.1,1011.2,75.1,0,1,1,82.061
2019-03-09T11:00:00Z,290,16,60,900,11.2,1011.9,70.5,0,1,1,82.988
2019-03-09T12:00:00Z,300,16,100,1000,10.7,1012.4,67.4,0,1,1,82.077
2019-03-09T13:00:00Z,300,13,250,900,10.5,1012.8,64.8,0,1,1,82.596
2019-03-09T14:00:00Z,280,9,250,900,10.5,1012.8,67.2,0,1,1,84.216
2019-03-09T15:00:00Z,260,14,250,900,10.2,1013.4,71.8,0,1,1,84.128
2019-03-09T16:00:00Z,260,10,200,800,9.6,1013.7,76.3,0,1,1,82.357
2019-03-09T17:00:00Z,310,9,150,1100,9.2,1012.3,70.7,0,1,1,82.31
2019-03-09T18:00:00Z,290,6,200,1600,8.4,1012.2,72.4,0,1,1,83.856
2019-03-09T19:00:00Z,80,2,60,900,7.8,1011.2,78.7,0,1,1,82.378
2019-03-09T20:00:00Z,140,7,100,700,7.3,1009.5,85.4,0,0,1,76.532
2019-03-09T21:00:00Z,180,7,30,200,7.8,1008,88.5,0,0,1,78.254
2019-03-09T22:00:00Z,160,9,10,260,8.1,1005.6,97.2,0,0,1,77.641
2019-03-09T23:00:00Z,160,12,10,290,8.6,1003,98.6,0,0,1,76.08
2019-03-10T00:00:00Z,230,28,5,600,10.6,1000.9,98.7,0,0,1,79.733
2019-03-10T01:00:00Z,240,23,10,900,10.7,1000.3,98.8,0,0,1,77.396
2019-03-10T02:00:00Z,230,25,20,450,10.7,999.5,97.4,0,0,1,75.631
2019-03-10T03:00:00Z,240,23,20,470,10.4,998.5,96.1,0,0,1,75.319
2019-03-10T04:00:00Z,240,27,60,600,10.3,997.3,91,0,0,1,75.963
2019-03-10T05:00:00Z,280,32,60,800,9.3,998.9,74.8,0,0,1,76.557
2019-03-10T06:00:00Z,290,25,60,1000,8.2,1002.3,79.1,0,1,1,74.728
2019-03-10T07:00:00Z,290,21,60,1300,7.9,1005.4,78.9,0,1,1,78.668
2019-03-10T08:00:00Z,290,16,60,460,7.7,1007.5,84.3,0,1,1,75.996
2019-03-10T09:00:00Z,300,21,60,1100,8.3,1009.2,64.4,0,1,1,85.249
2019-03-10T10:00:00Z,300,23,100,1400,8.7,1010.8,57.2,0,1,1,81.785
2019-03-10T11:00:00Z,290,24,100,1200,9.1,1012.2,55.3,0,1,1,82.703
2019-03-10T12:00:00Z,290,22,100,2200,8.5,1013.2,54.2,0,1,1,81.128
2019-03-10T13:00:00Z,290,18,150,1700,9.8,1014.3,51.6,0,1,1,81.415
2019-03-10T14:00:00Z,280,22,150,1800,9.7,1014.3,53.8,0,1,1,85.824
2019-03-10T15:00:00Z,260,23,100,1200,9.3,1014.6,60.6,0,1,1,83.707
2019-03-10T16:00:00Z,250,18,100,2100,9.3,1014.6,65.7,0,1,1,82.18
2019-03-10T17:00:00Z,280,19,60,2300,6.5,1014.9,84.8,0,1,1,88.654
2019-03-10T18:00:00Z,280,13,60,2000,6.5,1014.8,83.4,0,1,1,83.084
2019-03-10T19:00:00Z,280,15,250,1300,6.2,1015.8,78.7,0,1,1,78.455
2019-03-10T20:00:00Z,280,16,100,1400,7.2,1016.4,76.7,0,0,1,82.729
2019-03-10T21:00:00Z,270,19,250,1000,5.7,1016.6,81.3,0,0,1,79.673
2019-03-10T22:00:00Z,270,17,150,1700,5.8,1017.1,75.3,0,0,1,76.769
2019-03-10T23:00:00Z,290,11,100,2000,5.2,1018,76,0,0,1,78.469
2019-03-11T00:00:00Z,290,21,60,600,5.3,1018.7,80.9,1,0,1,76.994
2019-03-11T01:00:00Z,270,19,60,1900,3.6,1018.5,89.6,1,0,1,86.197
2019-03-11T02:00:00Z,280,13,250,2600,4.5,1019.1,88.4,1,0,1,81.5
2019-03-11T03:00:00Z,290,11,100,1600,4.9,1019.4,79,1,0,1,82.311
2019-03-11T04:00:00Z,290,14,100,1600,5.4,1019.9,76.4,1,0,1,86.629
2019-03-11T05:00:00Z,290,12,250,1300,5.5,1020.7,70.3,1,0,1,88.138
2019-03-11T06:00:00Z,300,11,100,1400,5.6,1021.8,68.9,1,1,1,87.387
2019-03-11T07:00:00Z,290,11,150,1500,5.9,1022.2,70.7,1,1,1,109.26
2019-03-11T08:00:00Z,280,10,150,1300,6.2,1022.8,75.5,1,1,1,124.283
2019-03-11T09:00:00Z,270,8,250,1600,7.8,1023.5,67.4,1,1,1,131.466
2019-03-11T10:00:00Z,280,16,60,1100,6.6,1023.9,81.8,1,1,1,140.237
2019-03-11T11:00:00Z,270,11,100,1600,9.9,1023.8,73.9,1,1,1,141.911
2019-03-11T12:00:00Z,260,14,100,1400,11.4,1024,65.9,1,1,1,142.85
2019-03-11T13:00:00Z,230,15,150,1700,12.3,1023.8,62.4,1,1,1,144.458
2019-03-11T14:00:00Z,240,12,150,1500,11.5,1023,64.8,1,1,1,142.651
2019-03-11T15:00:00Z,230,16,100,2100,9.8,1021.9,73.8,1,1,1,136.437
2019-03-11T16:00:00Z,230,15,150,1800,10.6,1022,69.7,1,1,1,124.048
2019-03-11T17:00:00Z,230,18,100,1300,9.7,1021.3,73.7,1,1,1,107.451
2019-03-11T18:00:00Z,210,18,60,1600,8.9,1019.9,78.2,1,1,1,92.801
2019-03-11T19:00:00Z,210,19,150,1800,8.9,1019,78.2,1,1,1,82.044
2019-03-11T20:00:00Z,210,19,100,1300,9.2,1018,77.1,1,0,1,80.072
2019-03-11T21:00:00Z,200,22,60,1100,9.4,1016.9,79.9,1,0,1,81.8
2019-03-11T22:00:00Z,200,24,100,1200,9.5,1015.8,78.7,1,0,1,81.901
2019-03-11T23:00:00Z,200,24,60,700,9.2,1014.4,85.1,1,0,1,77.639
2019-03-12T00:00:00Z,210,25,30,800,9.3,1013,86.5,1,0,1,78.386
2019-03-12T01:00:00Z,220,25,5,220,8.8,1011.5,97.3,1,0,1,78.049
2019-03-12T02:00:00Z,220,27,10,600,8.7,1010.1,97.2,1,0,1,76.641
2019-03-12T03:00:00Z,210,30,10,500,8.9,1008.5,97.2,1,0,1,75.818
2019-03-12T04:00:00Z,210,29,20,500,9.2,1006.8,96,1,0,1,76.218
2019-03-12T05:00:00Z,210,29,10,360,9.3,1005,97.3,1,0,1,75.965
2019-03-12T06:00:00Z,210,27,20,410,9.5,1003.7,97.3,1,1,1,84.701
2019-03-12T07:00:00Z,200,27,20,450,9.7,1001.7,96,1,1,1,97.655
2019-03-12T08:00:00Z,200,31,10,330,9.8,999.9,97.4,1,1,1,117.173
2019-03-12T09:00:00Z,200,32,10,370,9.9,997.8,97.4,1,1,1,136.037
2019-03-12T10:00:00Z,300,23,10,1100,6.5,997,91,1,1,1,135.805
2019-03-12T11:00:00Z,320,14,60,500,4.8,998.2,95.2,1,1,1,149.81
2019-03-12T12:00:00Z,300,12,30,800,4.8,999.2,93.6,1,1,1,143.022
2019-03-12T13:00:00Z,270,13,30,900,5.3,1000,95.3,1,1,1,146.244
2019-03-12T14:00:00Z,270,15,150,4000,7.3,999.8,89.8,1,1,1,141.834
2019-03-12T15:00:00Z,280,12,200,1200,7.5,1000.7,87.1,1,1,1,140.61
2019-03-12T16:00:00Z,270,19,250,3000,8.1,1001.3,69.6,1,1,1,128.168
2019-03-12T17:00:00Z,290,17,60,1000,7.4,1001.9,81.3,1,1,1,117.882
2019-03-12T18:00:00Z,270,20,100,1600,6.9,1003,72.4,1,1,1,97.268
2019-03-12T19:00:00Z,260,20,250,1000,6.3,1003.4,77.4,1,1,1,87.826
2019-03-12T20:00:00Z,260,22,250,1200,6.6,1003.6,74.8,1,0,1,80.749
2019-03-12T21:00:00Z,260,22,150,1300,6.3,1003.8,78.8,1,0,1,81.735
2019-03-12T22:00:00Z,260,18,100,1000,6.4,1004.2,77.4,1,0,1,79.39
2019-03-12T23:00:00Z,260,21,250,1200,6.7,1004.6,79.2,1,0,1,77.648
2019-03-13T00:00:00Z,270,26,60,1000,7,1004.8,73.9,1,0,1,78.192
2019-03-13T01:00:00Z,270,22,250,1000,6.8,1004.8,75.1,1,0,1,80.142
2019-03-13T02:00:00Z,270,22,100,1000,6.8,1005.1,73.7,1,0,1,78.123
2019-03-13T03:00:00Z,270,20,100,1000,7,1005.5,75.2,1,0,1,77.725
2019-03-13T04:00:00Z,280,20,100,1000,7.3,1005.5,74,1,0,1,80.658
2019-03-13T05:00:00Z,270,20,60,900,7.1,1005.9,76.7,1,0,1,79.968
2019-03-13T06:00:00Z,280,19,250,900,7.2,1006.5,75.3,1,1,1,81.876
2019-03-13T07:00:00Z,300,20,250,1100,7.4,1007.5,71.4,1,1,1,101.763
2019-03-13T08:00:00Z,290,22,150,1100,7.9,1008,70.5,1,1,1,123.109
2019-03-13T09:00:00Z,290,22,150,1000,8.6,1008.7,68.7,1,1,1,136.53
2019-03-13T10:00:00Z,290,21,100,900,9,1010,66.6,1,1,1,136.137
2019-03-13T11:00:00Z,300,23,100,1100,9.2,1010.6,63.1,1,1,1,133.585
2019-03-13T12:00:00Z,300,21,100,1300,9.5,1011,60.9,1,1,1,134.076
2019-03-13T13:00:00Z,300,21,100,1100,9.9,1011.6,61.6,1,1,1,134.547
2019-03-13T14:00:00Z,300,20,100,2300,9.8,1012,63.9,1,1,1,132.628
2019-03-13T15:00:00Z,290,18,100,1500,9.6,1012.1,68.6,1,1,1,129.288
2019-03-13T16:00:00Z,300,19,60,1200,9.6,1012.8,67.3,1,1,1,113.698
2019-03-13T17:00:00Z,290,18,100,1500,9.2,1013.1,68.1,1,1,1,95.5
2019-03-13T18:00:00Z,290,17,100,1500,8.7,1013.2,74,1,1,1,84.917
2019-03-13T19:00:00Z,280,16,200,1100,8.6,1013.5,76.6,1,1,1,81.85
2019-03-13T20:00:00Z,280,15,60,800,8.8,1013.6,78.2,1,0,1,80.401
2019-03-13T21:00:00Z,280,16,60,900,8.7,1013.2,80.8,1,0,1,77.381
2019-03-13T22:00:00Z,280,18,60,1000,8.8,1013,79.5,1,0,1,77.333
2019-03-13T23:00:00Z,270,20,60,1000,9,1012.5,82.3,1,0,1,76.523
2019-03-14T00:00:00Z,270,19,60,1100,9.2,1012,82.5,1,0,1,81.008
2019-03-14T01:00:00Z,270,24,60,1300,9.3,1011,79.9,1,0,1,78.048
2019-03-14T02:00:00Z,260,20,60,1000,8.7,1010.6,89,1,0,1,81.279
2019-03-14T03:00:00Z,260,20,60,900,9,1009.2,87.7,1,0,1,81.076
2019-03-14T04:00:00Z,260,21,30,900,8.6,1008.2,92.9,1,0,1,79.842
2019-03-14T05:00:00Z,250,24,30,600,8.8,1006.7,94.5,1,0,1,82.665
2019-03-14T06:00:00Z,250,24,20,400,8.9,1006.3,95.9,1,1,1,82.022
2019-03-14T07:00:00Z,260,22,30,440,9.4,1005.8,93.3,1,1,1,99.388
2019-03-14T08:00:00Z,260,21,20,390,9.6,1005.2,96,1,1,1,111.966
2019-03-14T09:00:00Z,260,22,20,350,9.9,1005.3,97.4,1,1,1,123.592
2019-03-14T10:00:00Z,260,24,20,390,10.3,1005.6,96.1,1,1,1,126.659
2019-03-14T11:00:00Z,270,22,20,600,10.7,1005.5,96.2,1,1,1,136.418
2019-03-14T12:00:00Z,270,25,30,600,11.2,1005.8,92.4,1,1,1,133.495
2019-03-14T13:00:00Z,270,23,30,600,11.3,1006.2,92.5,1,1,1,136.053
2019-03-14T14:00:00Z,280,24,30,700,11.4,1006.1,92.5,1,1,1,135.782
2019-03-14T15:00:00Z,280,23,30,700,11.4,1006.2,91.2,1,1,1,138.723
2019-03-14T16:00:00Z,280,23,30,1000,11.4,1005.8,91.2,1,1,1,122.136
2019-03-14T17:00:00Z,290,22,20,700,11.2,1005.6,92.4,1,1,1,101.74
2019-03-14T18:00:00Z,280,22,20,900,11,1006.3,93.7,1,1,1,92.305
2019-03-14T19:00:00Z,280,22,20,450,10.9,1006.6,94.9,1,1,1,84.892
2019-03-14T20:00:00Z,280,23,20,1100,11,1007,92.4,1,0,1,81.053
2019-03-14T21:00:00Z,270,21,20,500,11,1007.5,93.7,1,0,1,81.516
2019-03-14T22:00:00Z,270,22,20,700,10.9,1007.7,91.1,1,0,1,81.463
2019-03-14T23:00:00Z,270,24,20,700,10.9,1007.6,92.3,1,0,1,83.592
2019-03-15T00:00:00Z,270,26,30,800,11.1,1007.5,88.7,1,0,1,72.085
2019-03-15T01:00:00Z,270,25,30,800,11,1007.3,91.1,1,0,1,79.281
2019-03-15T02:00:00Z,270,25,20,700,10.7,1007.3,93.6,1,0,1,79.372
2019-03-15T03:00:00Z,270,29,30,1400,11.3,1006.9,85.1,1,0,1,80.83
2019-03-15T04:00:00Z,270,24,30,1400,11.2,1006.8,87.5,1,0,1,81.094
2019-03-15T05:00:00Z,270,26,30,900,11,1006.9,91.1,1,0,1,79.294
2019-03-15T06:00:00Z,260,23,30,900,11.1,1007.1,91.1,1,1,1,80.47
2019-03-15T07:00:00Z,260,25,30,600,10.9,1006.6,93.7,1,1,1,105.051
2019-03-15T08:00:00Z,270,26,20,440,11.1,1007.3,92.4,1,1,1,118.156
2019-03-15T09:00:00Z,260,23,20,600,11.4,1007.3,93.8,1,1,1,130.091
2019-03-15T10:00:00Z,260,25,20,240,11.2,1007.9,95,1,1,1,133.588
2019-03-15T11:00:00Z,260,23,20,500,11.5,1008.2,93.7,1,1,1,136.567
2019-03-15T12:00:00Z,260,24,20,900,11.9,1008.4,89,1,1,1,131.65
2019-03-15T13:00:00Z,260,22,30,900,12.1,1008.4,86.7,1,1,1,137.49
2019-03-15T14:00:00Z,260,21,30,700,11.8,1008.5,86.5,1,1,1,130.406
2019-03-15T15:00:00Z,260,23,30,1100,11.7,1008.2,87.7,1,1,1,123.19
2019-03-15T16:00:00Z,260,23,30,800,11.7,1007.9,87.7,1,1,1,111.208
2019-03-15T17:00:00Z,260,23,30,700,11.1,1007.8,91.1,1,1,1,100.428
2019-03-15T18:00:00Z,260,23,30,600,11,1008.3,91.1,1,1,1,86.665
2019-03-15T19:00:00Z,240,15,30,700,11,1008.6,89.9,1,1,1,78.424
2019-03-15T20:00:00Z,260,19,20,600,10.8,1008.7,91,1,0,1,74.802
2019-03-15T21:00:00Z,250,18,10,800,10.3,1008.7,93.5,1,0,1,75.074
2019-03-15T22:00:00Z,240,17,30,800,10.3,1008.1,92.2,1,0,1,73.876
2019-03-15T23:00:00Z,240,22,30,700,10.2,1008.2,89.6,1,0,1,72.982
2019-03-16T00:00:00Z,240,19,30,900,10.3,1007.5,89.6,0,0,1,75.57
2019-03-16T01:00:00Z,230,22,30,800,10.3,1006.7,90.9,0,0,1,71.39
2019-03-16T02:00:00Z,240,21,30,900,10.2,1006.1,90.8,0,0,1,70.949
2019-03-16T03:00:00Z,240,19,30,800,10.2,1005.4,89.6,0,0,1,70.784
2019-03-16T04:00:00Z,230,24,20,700,10,1004.6,92.2,0,0,1,72.326
2019-03-16T05:00:00Z,230,24,60,800,10.2,1004.2,83.2,0,0,1,71.669
2019-03-16T06:00:00Z,230,27,60,1200,10,1003.4,85.7,0,1,1,71.166
2019-03-16T07:00:00Z,230,28,60,700,10,1002.6,85.7,0,1,1,74.592
2019-03-16T08:00:00Z,230,25,30,700,9.7,1002.2,90.7,0,1,1,76.956
2019-03-16T09:00:00Z,230,29,30,800,9.8,1001.7,89.4,0,1,1,78.858
2019-03-16T10:00:00Z,230,27,60,800,10.2,1001.1,85.7,0,1,1,80.543
2019-03-16T11:00:00Z,230,29,30,900,10.2,1000.4,84.4,0,1,1,81.409
2019-03-16T12:00:00Z,220,29,30,800,10.3,999.2,87.2,0,1,1,81.662
2019-03-16T13:00:00Z,220,28,30,600,10.9,998,83.7,0,1,1,85.622
2019-03-16T14:00:00Z,210,30,30,700,10.5,996.8,83.5,0,1,1,85.988
2019-03-16T15:00:00Z,220,31,30,700,10.3,995.3,85.9,0,1,1,86.077
2019-03-16T16:00:00Z,220,32,30,600,9.9,994.2,90.8,0,1,1,83.778
2019-03-16T17:00:00Z,220,32,30,470,10.1,992.9,90.9,0,1,1,81.919
2019-03-16T18:00:00Z,220,32,10,230,9.7,991.7,97.3,0,1,1,83.305
2019-03-16T19:00:00Z,280,15,20,500,8.4,993,94.4,0,1,1,81.871
2019-03-16T20:00:00Z,260,12,60,700,7.7,993.1,97.1,0,0,1,78.173
2019-03-16T21:00:00Z,270,14,150,2300,6.9,993.9,94.1,0,0,1,76.516
2019-03-16T22:00:00Z,270,10,30,1400,6.6,994.7,93.9,0,0,1,77.296
2019-03-16T23:00:00Z,290,15,30,4000,6.5,995.5,85,0,0,1,74.068
2019-03-17T00:00:00Z,270,15,150,2200,6.5,996.3,85,0,0,1,76.159
2019-03-17T01:00:00Z,270,13,150,2800,5,997,88.8,0,0,1,74.675
2019-03-17T02:00:00Z,290,8,60,1700,5.4,997.7,86,0,0,1,75.264
2019-03-17T03:00:00Z,290,12,150,4500,5,998,80.9,0,0,1,74.711
2019-03-17T04:00:00Z,280,12,150,3000,4.9,998.6,85.6,0,0,1,73.683
2019-03-17T05:00:00Z,290,10,60,2400,4.5,999.3,86.8,0,0,1,73.84
2019-03-17T06:00:00Z,270,13,250,3000,4.1,1000.2,85.1,0,1,1,76.021
2019-03-17T07:00:00Z,270,9,150,4000,3.7,1001.1,84.8,0,1,1,77.327
2019-03-17T08:00:00Z,270,10,100,4000,5,1002.1,79.2,0,1,1,80.726
2019-03-17T09:00:00Z,260,8,150,2000,7.4,1002.9,75.6,0,1,1,77.736
2019-03-17T10:00:00Z,260,15,100,1600,8.1,1003.2,77.7,0,1,1,79.053
2019-03-17T11:00:00Z,270,13,200,3000,8.3,1004.1,68.4,0,1,1,89.239
2019-03-17T12:00:00Z,330,8,60,1400,5.3,1005,82.6,0,1,1,82.607
2019-03-17T13:00:00Z,280,12,100,2800,8.7,1005.4,70.2,0,1,1,87.426
2019-03-17T14:00:00Z,300,16,100,2600,8.8,1006.1,61.3,0,1,1,89.77
2019-03-17T15:00:00Z,310,18,100,3000,9.5,1006.6,58.6,0,1,1,86.397
2019-03-17T16:00:00Z,300,18,250,2600,9,1007.5,61.6,0,1,1,86.392
2019-03-17T17:00:00Z,290,16,100,1600,8.6,1008.2,72.7,0,1,1,89.538
2019-03-17T18:00:00Z,290,12,60,1200,8.8,1008.9,74.2,0,1,1,89.037
2019-03-17T19:00:00Z,300,12,60,1000,8.1,1010,83.1,0,1,1,82.072
2019-03-17T20:00:00Z,290,13,60,1100,8.4,1011,80.5,0,0,1,80.982
2019-03-17T21:00:00Z,300,13,250,1200,8.1,1011.9,81.7,0,0,1,80.907
2019-03-17T22:00:00Z,290,8,250,1100,7.7,1012.7,82.8,0,0,1,79.394
2019-03-17T23:00:00Z,290,8,100,1700,7.3,1013.6,83.9,0,0,1,79.667
2019-03-18T00:00:00Z,300,8,250,1600,7,1014.1,85.1,1,0,1,77.205
2019-03-18T01:00:00Z,300,8,250,1300,7.1,1014.7,83.7,1,0,1,82.75
2019-03-18T02:00:00Z,300,6,250,1600,6.5,1015.3,84.8,1,0,1,78.152
2019-03-18T03:00:00Z,300,6,250,1300,6.4,1015.3,86.3,1,0,1,75.595
2019-03-18T04:00:00Z,290,6,150,1400,6.4,1015.5,87.8,1,0,1,79.196
2019-03-18T05:00:00Z,260,7,60,900,6.2,1015.9,89.2,1,0,1,81.859
2019-03-18T06:00:00Z,280,6,150,1500,6.1,1016.5,90.7,1,1,1,85.77
2019-03-18T07:00:00Z,280,6,60,1500,5.8,1016.8,90.7,1,1,1,108.639
2019-03-18T08:00:00Z,340,3,60,1700,6.6,1017.3,92.4,1,1,1,128.679
2019-03-18T09:00:00Z,250,5,100,1900,7.4,1017.6,88.3,1,1,1,132.718
2019-03-18T10:00:00Z,270,8,100,1600,8.3,1017.9,87.3,1,1,1,139.624
2019-03-18T11:00:00Z,270,12,60,2000,8.2,1018.2,84.5,1,1,1,133.599
2019-03-18T12:00:00Z,270,12,60,2000,8.2,1018.2,84.5,1,1,1,133.718
2019-03-18T13:00:00Z,280,11,60,3000,9.1,1017.8,73.1,1,1,1,143.767
2019-03-18T14:00:00Z,280,12,30,2600,8.7,1017.6,87.6,1,1,1,134.089
2019-03-18T15:00:00Z,270,12,20,600,8.4,1017.7,94.3,1,1,1,128.438
2019-03-18T16:00:00Z,290,12,30,2300,8.9,1017.7,82.2,1,1,1,118.496
2019-03-18T17:00:00Z,290,10,60,2300,8.8,1017.9,82.2,1,1,1,102.948
2019-03-18T18:00:00Z,300,7,60,3000,8.5,1018.2,84.7,1,1,1,93.207
